# This file is generated by gfold V1.1.2 on Tue Jun 27 21:17:47 2017
# Normalization constants :
#    RWPE1	42835828	1
#    dummy	42835828	1
# The GFOLD value could be considered as a reliable log2 fold change.
# It is positive/negative if the gene is up/down regulated.
# A gene with zero GFOLD value should never be considered as 
# differentially expressed. For a comprehensive description of 
# GFOLD, please refer to the manual.
#GeneSymbol	GeneName	GFOLD(0.01)	E-FDR	log2fdc	1stRPKM	2ndRPKM
		0	1	0	0	0
AIFM3	AIFM3	0	1	0	1.0158	1.0158
AIG1	AIG1	0	1	0	6.02498	6.02498
AIM1	AIM1	0	1	0	30.9586	30.9586
AIM1L	AIM1L	0	1	0	2.80851	2.80851
AIM2	AIM2	0	1	0	0.0157311	0.0157311
AIMP1	AIMP1	0	1	0	14.5942	14.5942
AIMP2	AIMP2	0	1	0	37.4592	37.4592
AIP	AIP	0	1	0	14.9574	14.9574
AIPL1	AIPL1	0	1	0	0	0
AIRE	AIRE	0	1	0	0.0101544	0.0101544
AIRN	AIRN	0	1	0	0.0480349	0.0480349
AJAP1	AJAP1	0	1	0	0.0351898	0.0351898
AJUBA	AJUBA	0	1	0	48.7468	48.7468
AK1	AK1	0	1	0	20.7488	20.7488
AK2	AK2	0	1	0	28.9516	28.9516
AK3	AK3	0	1	0	6.5675	6.5675
AK4	AK4	0	1	0	18.9254	18.9254
AK5	AK5	0	1	0	0.096934	0.096934
AK6	AK6	0	1	0	34.5247	34.5247
AK7	AK7	0	1	0	0.0495196	0.0495196
AK8	AK8	0	1	0	0.654013	0.654013
AK9	AK9	0	1	0	0.324579	0.324579
AKAP1	AKAP1	0	1	0	9.75542	9.75542
AKAP10	AKAP10	0	1	0	10.8757	10.8757
AKAP11	AKAP11	0	1	0	6.49046	6.49046
AKAP12	AKAP12	0	1	0	4.78905	4.78905
AKAP13	AKAP13	0	1	0	11.1131	11.1131
AKAP14	AKAP14	0	1	0	0.0255975	0.0255975
AKAP17A	AKAP17A	0	1	0	24.8975	24.8975
AKAP2	AKAP2	0	1	0	36.2738	36.2738
AKAP3	AKAP3	0	1	0	0.328507	0.328507
AKAP4	AKAP4	0	1	0	0	0
AKAP5	AKAP5	0	1	0	0.237516	0.237516
AKAP6	AKAP6	0	1	0	0.561879	0.561879
AKAP7	AKAP7	0	1	0	1.32205	1.32205
AKAP8	AKAP8	0	1	0	6.60221	6.60221
AKAP8L	AKAP8L	0	1	0	23.4443	23.4443
AKAP9	AKAP9	0	1	0	5.21108	5.21108
AKIP1	AKIP1	0	1	0	13.2767	13.2767
AKIRIN1	AKIRIN1	0	1	0	19.7481	19.7481
AKIRIN2	AKIRIN2	0	1	0	6.98415	6.98415
AKNA	AKNA	0	1	0	1.96676	1.96676
AKNAD1	AKNAD1	0	1	0	0.179687	0.179687
AKR1A1	AKR1A1	0	1	0	27.6002	27.6002
AKR1B1	AKR1B1	0	1	0	20.957	20.957
AKR1B10	AKR1B10	0	1	0	4.4174	4.4174
AKR1B15	AKR1B15	0	1	0	0.330421	0.330421
AKR1C1	AKR1C1	0	1	0	123.479	123.479
AKR1C2	AKR1C2	0	1	0	26.9352	26.9352
AKR1C3	AKR1C3	0	1	0	29.2519	29.2519
AKR1C4	AKR1C4	0	1	0	0.900895	0.900895
AKR1C6P	AKR1C6P	0	1	0	0.0334215	0.0334215
AKR1CL1	AKR1CL1	0	1	0	0	0
AKR1D1	AKR1D1	0	1	0	0	0
AKR1E2	AKR1E2	0	1	0	0.9562	0.9562
AKR7A2	AKR7A2	0	1	0	18.9238	18.9238
AKR7A2P1	AKR7A2P1	0	1	0	0.58186	0.58186
AKR7A3	AKR7A3	0	1	0	9.78193	9.78193
AKR7L	AKR7L	0	1	0	16.7672	16.7672
AKT1	AKT1	0	1	0	25.2353	25.2353
AKT1S1	AKT1S1	0	1	0	10.1601	10.1601
AKT2	AKT2	0	1	0	14.2889	14.2889
AKT3	AKT3	0	1	0	3.26912	3.26912
AKTIP	AKTIP	0	1	0	12.3554	12.3554
ALAD	ALAD	0	1	0	8.28771	8.28771
ALAS1	ALAS1	0	1	0	13.9575	13.9575
ALAS2	ALAS2	0	1	0	0.109395	0.109395
ALB	ALB	0	1	0	0	0
ALCAM	ALCAM	0	1	0	34.88	34.88
ALDH16A1	ALDH16A1	0	1	0	6.88473	6.88473
ALDH18A1	ALDH18A1	0	1	0	21.5315	21.5315
ALDH1A1	ALDH1A1	0	1	0	0.0788348	0.0788348
ALDH1A2	ALDH1A2	0	1	0	0.0245801	0.0245801
ALDH1A3	ALDH1A3	0	1	0	197.954	197.954
ALDH1B1	ALDH1B1	0	1	0	28.5082	28.5082
ALDH1L1	ALDH1L1	0	1	0	1.07623	1.07623
ALDH1L1-AS1	ALDH1L1-AS1	0	1	0	0.267105	0.267105
ALDH1L1-AS2	ALDH1L1-AS2	0	1	0	0	0
ALDH1L2	ALDH1L2	0	1	0	0.888712	0.888712
ALDH2	ALDH2	0	1	0	44.718	44.718
ALDH3A1	ALDH3A1	0	1	0	57.5966	57.5966
ALDH3A2	ALDH3A2	0	1	0	94.5266	94.5266
ALDH3B1	ALDH3B1	0	1	0	2.08241	2.08241
ALDH3B2	ALDH3B2	0	1	0	0.642442	0.642442
ALDH4A1	ALDH4A1	0	1	0	4.65465	4.65465
ALDH5A1	ALDH5A1	0	1	0	1.00695	1.00695
ALDH6A1	ALDH6A1	0	1	0	7.72064	7.72064
ALDH7A1	ALDH7A1	0	1	0	3.22554	3.22554
ALDH8A1	ALDH8A1	0	1	0	0.392429	0.392429
ALDH9A1	ALDH9A1	0	1	0	16.3695	16.3695
ALDOA	ALDOA	0	1	0	98.4935	98.4935
ALDOB	ALDOB	0	1	0	0.0769825	0.0769825
ALDOC	ALDOC	0	1	0	10.7604	10.7604
ALG1	ALG1	0	1	0	9.63706	9.63706
ALG10	ALG10	0	1	0	13.6023	13.6023
ALG10B	ALG10B	0	1	0	5.50833	5.50833
ALG11	ALG11	0	1	0	11.3403	11.3403
ALG12	ALG12	0	1	0	10.9789	10.9789
ALG13	ALG13	0	1	0	1.73629	1.73629
ALG14	ALG14	0	1	0	4.5939	4.5939
ALG1L	ALG1L	0	1	0	1.79966	1.79966
ALG1L2	ALG1L2	0	1	0	0.626387	0.626387
ALG1L9P	ALG1L9P	0	1	0	0.826423	0.826423
ALG2	ALG2	0	1	0	33.9747	33.9747
ALG3	ALG3	0	1	0	8.22741	8.22741
ALG5	ALG5	0	1	0	20.5736	20.5736
ALG6	ALG6	0	1	0	2.31303	2.31303
ALG8	ALG8	0	1	0	8.23703	8.23703
ALG9	ALG9	0	1	0	3.7408	3.7408
ALK	ALK	0	1	0	0.0707987	0.0707987
ALKBH1	ALKBH1	0	1	0	5.70755	5.70755
ALKBH2	ALKBH2	0	1	0	20.9266	20.9266
ALKBH3	ALKBH3	0	1	0	22.9135	22.9135
ALKBH3-AS1	ALKBH3-AS1	0	1	0	0.157491	0.157491
ALKBH4	ALKBH4	0	1	0	4.21552	4.21552
ALKBH5	ALKBH5	0	1	0	26.2554	26.2554
ALKBH6	ALKBH6	0	1	0	10.0357	10.0357
ALKBH7	ALKBH7	0	1	0	5.05135	5.05135
ALKBH8	ALKBH8	0	1	0	4.05824	4.05824
ALLC	ALLC	0	1	0	0	0
ALMS1	ALMS1	0	1	0	5.24457	5.24457
ALMS1-IT1	ALMS1-IT1	0	1	0	0.410956	0.410956
ALMS1P	ALMS1P	0	1	0	0.395926	0.395926
ALOX12	ALOX12	0	1	0	0.356411	0.356411
ALOX12B	ALOX12B	0	1	0	0.457195	0.457195
ALOX12P2	ALOX12P2	0	1	0	0	0
ALOX15	ALOX15	0	1	0	0.0173956	0.0173956
ALOX15B	ALOX15B	0	1	0	0.128978	0.128978
ALOX15P1	ALOX15P1	0	1	0	0.312655	0.312655
ALOX5	ALOX5	0	1	0	0.0546933	0.0546933
ALOX5AP	ALOX5AP	0	1	0	0.165437	0.165437
ALOXE3	ALOXE3	0	1	0	0.182488	0.182488
ALPI	ALPI	0	1	0	0	0
ALPK1	ALPK1	0	1	0	5.39194	5.39194
ALPK2	ALPK2	0	1	0	0.00639587	0.00639587
ALPK3	ALPK3	0	1	0	0.0555985	0.0555985
ALPL	ALPL	0	1	0	0.0449633	0.0449633
ALPP	ALPP	0	1	0	0.170995	0.170995
ALPPL2	ALPPL2	0	1	0	0.149767	0.149767
ALS2	ALS2	0	1	0	4.95111	4.95111
ALS2CL	ALS2CL	0	1	0	37.2512	37.2512
ALS2CR11	ALS2CR11	0	1	0	0.107159	0.107159
ALS2CR12	ALS2CR12	0	1	0	0.119462	0.119462
ALX1	ALX1	0	1	0	0.180549	0.180549
ALX3	ALX3	0	1	0	0.789748	0.789748
ALX4	ALX4	0	1	0	0.149483	0.149483
ALYREF	ALYREF	0	1	0	26.8563	26.8563
AMACR	AMACR	0	1	0	2.29131	2.29131
AMBN	AMBN	0	1	0	0	0
AMBP	AMBP	0	1	0	0.0814548	0.0814548
AMBRA1	AMBRA1	0	1	0	5.24903	5.24903
AMD1	AMD1	0	1	0	37.8758	37.8758
AMDHD1	AMDHD1	0	1	0	0.229515	0.229515
AMDHD2	AMDHD2	0	1	0	3.2824	3.2824
AMELX	AMELX	0	1	0	0	0
AMELY	AMELY	0	1	0	0	0
AMER1	AMER1	0	1	0	3.29036	3.29036
AMER2	AMER2	0	1	0	0	0
AMER3	AMER3	0	1	0	0.0144238	0.0144238
AMFR	AMFR	0	1	0	28.8634	28.8634
AMH	AMH	0	1	0	0.266072	0.266072
AMHR2	AMHR2	0	1	0	0.0125308	0.0125308
AMICA1	AMICA1	0	1	0	0	0
AMIGO1	AMIGO1	0	1	0	2.5414	2.5414
AMIGO2	AMIGO2	0	1	0	55.6355	55.6355
AMIGO3	AMIGO3	0	1	0	1.15468	1.15468
AMMECR1	AMMECR1	0	1	0	9.64703	9.64703
AMMECR1L	AMMECR1L	0	1	0	15.6317	15.6317
AMN	AMN	0	1	0	0.224903	0.224903
AMN1	AMN1	0	1	0	5.71495	5.71495
AMOT	AMOT	0	1	0	0.13591	0.13591
AMOTL1	AMOTL1	0	1	0	16.7999	16.7999
AMOTL2	AMOTL2	0	1	0	29.9856	29.9856
AMPD1	AMPD1	0	1	0	0	0
AMPD2	AMPD2	0	1	0	4.85782	4.85782
AMPD3	AMPD3	0	1	0	0.688921	0.688921
AMPH	AMPH	0	1	0	0.0204422	0.0204422
AMT	AMT	0	1	0	4.14526	4.14526
AMTN	AMTN	0	1	0	2.20454	2.20454
AMY1A	AMY1A	0	1	0	1.75404	1.75404
AMY1B	AMY1B	0	1	0	1.93059	1.93059
AMY1C	AMY1C	0	1	0	3.15031	3.15031
AMY2A	AMY2A	0	1	0	9.12627	9.12627
AMY2B	AMY2B	0	1	0	28.9052	28.9052
AMZ1	AMZ1	0	1	0	0.0775065	0.0775065
AMZ2	AMZ2	0	1	0	31.386	31.386
AMZ2P1	AMZ2P1	0	1	0	2.93677	2.93677
ANAPC1	ANAPC1	0	1	0	45.0633	45.0633
ANAPC10	ANAPC10	0	1	0	11.1286	11.1286
ANAPC11	ANAPC11	0	1	0	27.5711	27.5711
ANAPC13	ANAPC13	0	1	0	24.8785	24.8785
ANAPC15	ANAPC15	0	1	0	9.99709	9.99709
ANAPC16	ANAPC16	0	1	0	48.3382	48.3382
ANAPC1P1	ANAPC1P1	0	1	0	24.0568	24.0568
ANAPC2	ANAPC2	0	1	0	9.57143	9.57143
ANAPC4	ANAPC4	0	1	0	6.85949	6.85949
ANAPC5	ANAPC5	0	1	0	33.6588	33.6588
ANAPC7	ANAPC7	0	1	0	11.3778	11.3778
ANG	ANG	0	1	0	1.88664	1.88664
ANGEL1	ANGEL1	0	1	0	2.57243	2.57243
ANGEL2	ANGEL2	0	1	0	8.20513	8.20513
ANGPT1	ANGPT1	0	1	0	0.339034	0.339034
ANGPT2	ANGPT2	0	1	0	0.416637	0.416637
ANGPT4	ANGPT4	0	1	0	0.0364575	0.0364575
ANGPTL1	ANGPTL1	0	1	0	0.0329173	0.0329173
ANGPTL2	ANGPTL2	0	1	0	0.0914975	0.0914975
ANGPTL3	ANGPTL3	0	1	0	0.126574	0.126574
ANGPTL4	ANGPTL4	0	1	0	0.29411	0.29411
ANGPTL5	ANGPTL5	0	1	0	0	0
ANGPTL6	ANGPTL6	0	1	0	1.81027	1.81027
ANGPTL7	ANGPTL7	0	1	0	0.244663	0.244663
ANHX	ANHX	0	1	0	0	0
ANK1	ANK1	0	1	0	0.065399	0.065399
ANK2	ANK2	0	1	0	0.120575	0.120575
ANK3	ANK3	0	1	0	1.41608	1.41608
ANKAR	ANKAR	0	1	0	0.761248	0.761248
ANKDD1A	ANKDD1A	0	1	0	0.382581	0.382581
ANKDD1B	ANKDD1B	0	1	0	0.100625	0.100625
ANKEF1	ANKEF1	0	1	0	7.44376	7.44376
ANKFN1	ANKFN1	0	1	0	0.00962281	0.00962281
ANKFY1	ANKFY1	0	1	0	6.23991	6.23991
ANKH	ANKH	0	1	0	9.75953	9.75953
ANKHD1	ANKHD1	0	1	0	13.3751	13.3751
ANKHD1-EIF4EBP3	ANKHD1-EIF4EBP3	0	1	0	13.6983	13.6983
ANKIB1	ANKIB1	0	1	0	17.0989	17.0989
ANKK1	ANKK1	0	1	0	0.0826207	0.0826207
ANKLE1	ANKLE1	0	1	0	0.522323	0.522323
ANKLE2	ANKLE2	0	1	0	34.3351	34.3351
ANKMY1	ANKMY1	0	1	0	1.37163	1.37163
ANKMY2	ANKMY2	0	1	0	5.27203	5.27203
ANKRA2	ANKRA2	0	1	0	12.3522	12.3522
ANKRD1	ANKRD1	0	1	0	0	0
ANKRD10	ANKRD10	0	1	0	16.6771	16.6771
ANKRD11	ANKRD11	0	1	0	11.7765	11.7765
ANKRD12	ANKRD12	0	1	0	3.74186	3.74186
ANKRD13A	ANKRD13A	0	1	0	15.9974	15.9974
ANKRD13B	ANKRD13B	0	1	0	1.64069	1.64069
ANKRD13C	ANKRD13C	0	1	0	7.53036	7.53036
ANKRD13D	ANKRD13D	0	1	0	6.35655	6.35655
ANKRD16	ANKRD16	0	1	0	1.39822	1.39822
ANKRD17	ANKRD17	0	1	0	10.8555	10.8555
ANKRD18A	ANKRD18A	0	1	0	3.49112	3.49112
ANKRD18B	ANKRD18B	0	1	0	3.66378	3.66378
ANKRD18DP	ANKRD18DP	0	1	0	0	0
ANKRD19P	ANKRD19P	0	1	0	1.23454	1.23454
ANKRD2	ANKRD2	0	1	0	0.355821	0.355821
ANKRD20A1	ANKRD20A1	0	1	0	1.34976	1.34976
ANKRD20A11P	ANKRD20A11P	0	1	0	0	0
ANKRD20A12P	ANKRD20A12P	0	1	0	0.38819	0.38819
ANKRD20A19P	ANKRD20A19P	0	1	0	0	0
ANKRD20A2	ANKRD20A2	0	1	0	1.30987	1.30987
ANKRD20A3	ANKRD20A3	0	1	0	1.22071	1.22071
ANKRD20A4	ANKRD20A4	0	1	0	1.28108	1.28108
ANKRD20A5P	ANKRD20A5P	0	1	0	0.0566778	0.0566778
ANKRD20A8P	ANKRD20A8P	0	1	0	0.553409	0.553409
ANKRD20A9P	ANKRD20A9P	0	1	0	0.190776	0.190776
ANKRD22	ANKRD22	0	1	0	0.322363	0.322363
ANKRD23	ANKRD23	0	1	0	0.786603	0.786603
ANKRD24	ANKRD24	0	1	0	0.342114	0.342114
ANKRD26	ANKRD26	0	1	0	2.43126	2.43126
ANKRD26P1	ANKRD26P1	0	1	0	0.00762533	0.00762533
ANKRD26P3	ANKRD26P3	0	1	0	0	0
ANKRD27	ANKRD27	0	1	0	17.6935	17.6935
ANKRD28	ANKRD28	0	1	0	8.83722	8.83722
ANKRD29	ANKRD29	0	1	0	1.61248	1.61248
ANKRD30A	ANKRD30A	0	1	0	0	0
ANKRD30B	ANKRD30B	0	1	0	0.0050563	0.0050563
ANKRD30BL	ANKRD30BL	0	1	0	0	0
ANKRD30BP2	ANKRD30BP2	0	1	0	0	0
ANKRD30BP3	ANKRD30BP3	0	1	0	0	0
ANKRD31	ANKRD31	0	1	0	0.158572	0.158572
ANKRD32	ANKRD32	0	1	0	6.69797	6.69797
ANKRD33	ANKRD33	0	1	0	0	0
ANKRD33B	ANKRD33B	0	1	0	4.48739	4.48739
ANKRD34A	ANKRD34A	0	1	0	0.161579	0.161579
ANKRD34B	ANKRD34B	0	1	0	0	0
ANKRD34C	ANKRD34C	0	1	0	0	0
ANKRD35	ANKRD35	0	1	0	0.0138834	0.0138834
ANKRD36	ANKRD36	0	1	0	14.0152	14.0152
ANKRD36B	ANKRD36B	0	1	0	12.1249	12.1249
ANKRD36BP1	ANKRD36BP1	0	1	0	4.73208	4.73208
ANKRD36BP2	ANKRD36BP2	0	1	0	1.8622	1.8622
ANKRD37	ANKRD37	0	1	0	2.59944	2.59944
ANKRD39	ANKRD39	0	1	0	1.87175	1.87175
ANKRD40	ANKRD40	0	1	0	15.6118	15.6118
ANKRD42	ANKRD42	0	1	0	2.31445	2.31445
ANKRD44	ANKRD44	0	1	0	0.180997	0.180997
ANKRD44-IT1	ANKRD44-IT1	0	1	0	0	0
ANKRD45	ANKRD45	0	1	0	0.0786614	0.0786614
ANKRD46	ANKRD46	0	1	0	2.01083	2.01083
ANKRD49	ANKRD49	0	1	0	12.8428	12.8428
ANKRD50	ANKRD50	0	1	0	10.9467	10.9467
ANKRD52	ANKRD52	0	1	0	2.21421	2.21421
ANKRD53	ANKRD53	0	1	0	0.0220235	0.0220235
ANKRD54	ANKRD54	0	1	0	6.16155	6.16155
ANKRD55	ANKRD55	0	1	0	0	0
ANKRD6	ANKRD6	0	1	0	1.87987	1.87987
ANKRD61	ANKRD61	0	1	0	1.00073	1.00073
ANKRD62	ANKRD62	0	1	0	0.00986476	0.00986476
ANKRD62P1-PARP4P3	ANKRD62P1-PARP4P3	0	1	0	0	0
ANKRD63	ANKRD63	0	1	0	0	0
ANKRD65	ANKRD65	0	1	0	0.670954	0.670954
ANKRD66	ANKRD66	0	1	0	0	0
ANKRD7	ANKRD7	0	1	0	0.0172033	0.0172033
ANKRD9	ANKRD9	0	1	0	7.89651	7.89651
ANKS1A	ANKS1A	0	1	0	4.51387	4.51387
ANKS1B	ANKS1B	0	1	0	0.222849	0.222849
ANKS3	ANKS3	0	1	0	2.1503	2.1503
ANKS4B	ANKS4B	0	1	0	0.0401668	0.0401668
ANKS6	ANKS6	0	1	0	10.5668	10.5668
ANKUB1	ANKUB1	0	1	0	0.0471996	0.0471996
ANKZF1	ANKZF1	0	1	0	15.4305	15.4305
ANLN	ANLN	0	1	0	13.9982	13.9982
ANO1	ANO1	0	1	0	1.36321	1.36321
ANO1-AS2	ANO1-AS2	0	1	0	0	0
ANO10	ANO10	0	1	0	6.60922	6.60922
ANO2	ANO2	0	1	0	0	0
ANO3	ANO3	0	1	0	0	0
ANO4	ANO4	0	1	0	0	0
ANO5	ANO5	0	1	0	0	0
ANO6	ANO6	0	1	0	35.2214	35.2214
ANO7	ANO7	0	1	0	0.0682294	0.0682294
ANO8	ANO8	0	1	0	1.13576	1.13576
ANO9	ANO9	0	1	0	6.16307	6.16307
ANP32A	ANP32A	0	1	0	41.1329	41.1329
ANP32A-IT1	ANP32A-IT1	0	1	0	0.270377	0.270377
ANP32AP1	ANP32AP1	0	1	0	7.59185	7.59185
ANP32B	ANP32B	0	1	0	11.6436	11.6436
ANP32C	ANP32C	0	1	0	4.2054	4.2054
ANP32D	ANP32D	0	1	0	0	0
ANP32E	ANP32E	0	1	0	8.71904	8.71904
ANPEP	ANPEP	0	1	0	1.27278	1.27278
ANTXR1	ANTXR1	0	1	0	5.76495	5.76495
ANTXR2	ANTXR2	0	1	0	7.04346	7.04346
ANTXRL	ANTXRL	0	1	0	0	0
ANTXRLP1	ANTXRLP1	0	1	0	0	0
ANXA1	ANXA1	0	1	0	216.662	216.662
ANXA10	ANXA10	0	1	0	0.0161333	0.0161333
ANXA11	ANXA11	0	1	0	15.2717	15.2717
ANXA13	ANXA13	0	1	0	0	0
ANXA2	ANXA2	0	1	0	397.908	397.908
ANXA2P1	ANXA2P1	0	1	0	122.722	122.722
ANXA2P2	ANXA2P2	0	1	0	877.663	877.663
ANXA2P3	ANXA2P3	0	1	0	0	0
ANXA2R	ANXA2R	0	1	0	1.62271	1.62271
ANXA3	ANXA3	0	1	0	67.1925	67.1925
ANXA4	ANXA4	0	1	0	25.4157	25.4157
ANXA5	ANXA5	0	1	0	109.016	109.016
ANXA6	ANXA6	0	1	0	2.40569	2.40569
ANXA7	ANXA7	0	1	0	47.622	47.622
ANXA8	ANXA8	0	1	0	688.44	688.44
ANXA8L1	ANXA8L1	0	1	0	663.3	663.3
ANXA9	ANXA9	0	1	0	0.742328	0.742328
AOAH	AOAH	0	1	0	0	0
AOAH-IT1	AOAH-IT1	0	1	0	0	0
AOC1	AOC1	0	1	0	0.505667	0.505667
AOC2	AOC2	0	1	0	0.569389	0.569389
AOC3	AOC3	0	1	0	0.174216	0.174216
AOC4P	AOC4P	0	1	0	0.15766	0.15766
AOX1	AOX1	0	1	0	3.60136	3.60136
AOX2P	AOX2P	0	1	0	0	0
AP1AR	AP1AR	0	1	0	11.3594	11.3594
AP1B1	AP1B1	0	1	0	14.0528	14.0528
AP1B1P1	AP1B1P1	0	1	0	0.0846854	0.0846854
AP1G1	AP1G1	0	1	0	9.57934	9.57934
AP1G2	AP1G2	0	1	0	15.1655	15.1655
AP1M1	AP1M1	0	1	0	6.22922	6.22922
AP1M2	AP1M2	0	1	0	26.5847	26.5847
AP1S1	AP1S1	0	1	0	26.0808	26.0808
AP1S2	AP1S2	0	1	0	3.96934	3.96934
AP1S3	AP1S3	0	1	0	10.0925	10.0925
AP2A1	AP2A1	0	1	0	20.803	20.803
AP2A2	AP2A2	0	1	0	9.88751	9.88751
AP2B1	AP2B1	0	1	0	29.4698	29.4698
AP2M1	AP2M1	0	1	0	101.466	101.466
AP2S1	AP2S1	0	1	0	117.59	117.59
AP3B1	AP3B1	0	1	0	25.4436	25.4436
AP3B2	AP3B2	0	1	0	0.147948	0.147948
AP3D1	AP3D1	0	1	0	18.3167	18.3167
AP3M1	AP3M1	0	1	0	7.79942	7.79942
AP3M2	AP3M2	0	1	0	12.4485	12.4485
AP3S1	AP3S1	0	1	0	64.9819	64.9819
AP3S2	AP3S2	0	1	0	13.3097	13.3097
AP4B1	AP4B1	0	1	0	3.07509	3.07509
AP4B1-AS1	AP4B1-AS1	0	1	0	2.006	2.006
AP4E1	AP4E1	0	1	0	12.8531	12.8531
AP4M1	AP4M1	0	1	0	6.23615	6.23615
AP4S1	AP4S1	0	1	0	0.930401	0.930401
AP5B1	AP5B1	0	1	0	4.57695	4.57695
AP5M1	AP5M1	0	1	0	14.8442	14.8442
AP5S1	AP5S1	0	1	0	9.27842	9.27842
AP5Z1	AP5Z1	0	1	0	2.28416	2.28416
APAF1	APAF1	0	1	0	2.8958	2.8958
APBA1	APBA1	0	1	0	0.0390028	0.0390028
APBA2	APBA2	0	1	0	4.87182	4.87182
APBA3	APBA3	0	1	0	4.13242	4.13242
APBB1	APBB1	0	1	0	7.59873	7.59873
APBB1IP	APBB1IP	0	1	0	0	0
APBB2	APBB2	0	1	0	7.75878	7.75878
APBB3	APBB3	0	1	0	3.77543	3.77543
APC	APC	0	1	0	7.22245	7.22245
APC2	APC2	0	1	0	0.354164	0.354164
APCDD1	APCDD1	0	1	0	0.619616	0.619616
APCDD1L	APCDD1L	0	1	0	0.4726	0.4726
APCDD1L-AS1	APCDD1L-AS1	0	1	0	0.144792	0.144792
APCS	APCS	0	1	0	0	0
APEH	APEH	0	1	0	39.529	39.529
APELA	APELA	0	1	0	0	0
APEX1	APEX1	0	1	0	68.5917	68.5917
APEX2	APEX2	0	1	0	10.2517	10.2517
APH1A	APH1A	0	1	0	54.056	54.056
APH1B	APH1B	0	1	0	2.77266	2.77266
API5	API5	0	1	0	34.6883	34.6883
APIP	APIP	0	1	0	15.4292	15.4292
APITD1	APITD1	0	1	0	6.50657	6.50657
APITD1-CORT	APITD1-CORT	0	1	0	4.64511	4.64511
APLF	APLF	0	1	0	1.52236	1.52236
APLN	APLN	0	1	0	0.238953	0.238953
APLNR	APLNR	0	1	0	0	0
APLP1	APLP1	0	1	0	0.362085	0.362085
APLP2	APLP2	0	1	0	105.725	105.725
APMAP	APMAP	0	1	0	53.1857	53.1857
APOA1	APOA1	0	1	0	0.0780767	0.0780767
APOA1BP	APOA1BP	0	1	0	46.5649	46.5649
APOA2	APOA2	0	1	0	0	0
APOA4	APOA4	0	1	0	0	0
APOA5	APOA5	0	1	0	0	0
APOB	APOB	0	1	0	0	0
APOBEC1	APOBEC1	0	1	0	0	0
APOBEC2	APOBEC2	0	1	0	0.642915	0.642915
APOBEC3A	APOBEC3A	0	1	0	5.04406	5.04406
APOBEC3A_B	APOBEC3A_B	0	1	0	6.73046	6.73046
APOBEC3B	APOBEC3B	0	1	0	10.6859	10.6859
APOBEC3B-AS1	APOBEC3B-AS1	0	1	0	3.12596	3.12596
APOBEC3C	APOBEC3C	0	1	0	17.8087	17.8087
APOBEC3D	APOBEC3D	0	1	0	0.391725	0.391725
APOBEC3F	APOBEC3F	0	1	0	0.649631	0.649631
APOBEC3G	APOBEC3G	0	1	0	1.04378	1.04378
APOBEC3H	APOBEC3H	0	1	0	0.14297	0.14297
APOBEC4	APOBEC4	0	1	0	0	0
APOBR	APOBR	0	1	0	0.0123127	0.0123127
APOC1	APOC1	0	1	0	0.455758	0.455758
APOC1P1	APOC1P1	0	1	0	0	0
APOC2	APOC2	0	1	0	0	0
APOC3	APOC3	0	1	0	0	0
APOC4	APOC4	0	1	0	0	0
APOC4-APOC2	APOC4-APOC2	0	1	0	0.0127638	0.0127638
APOD	APOD	0	1	0	0.165274	0.165274
APOE	APOE	0	1	0	4.70856	4.70856
APOF	APOF	0	1	0	0.165861	0.165861
APOH	APOH	0	1	0	0	0
APOL1	APOL1	0	1	0	0.656958	0.656958
APOL2	APOL2	0	1	0	3.35668	3.35668
APOL3	APOL3	0	1	0	0.865682	0.865682
APOL4	APOL4	0	1	0	0.013672	0.013672
APOL5	APOL5	0	1	0	0	0
APOL6	APOL6	0	1	0	5.70787	5.70787
APOLD1	APOLD1	0	1	0	0.841869	0.841869
APOM	APOM	0	1	0	0	0
APOO	APOO	0	1	0	5.066	5.066
APOOL	APOOL	0	1	0	2.43665	2.43665
APOOP5	APOOP5	0	1	0	0.355394	0.355394
APOPT1	APOPT1	0	1	0	20.5095	20.5095
APP	APP	0	1	0	144.535	144.535
APPBP2	APPBP2	0	1	0	6.25382	6.25382
APPL1	APPL1	0	1	0	17.3045	17.3045
APPL2	APPL2	0	1	0	4.05572	4.05572
APRT	APRT	0	1	0	66.3031	66.3031
APTR	APTR	0	1	0	2.83255	2.83255
APTX	APTX	0	1	0	37.012	37.012
AQP1	AQP1	0	1	0	0	0
AQP10	AQP10	0	1	0	0.417107	0.417107
AQP11	AQP11	0	1	0	0.455405	0.455405
AQP12A	AQP12A	0	1	0	0	0
AQP12B	AQP12B	0	1	0	0	0
AQP2	AQP2	0	1	0	0.0111725	0.0111725
AQP3	AQP3	0	1	0	13.0013	13.0013
AQP4	AQP4	0	1	0	0	0
AQP4-AS1	AQP4-AS1	0	1	0	0	0
AQP5	AQP5	0	1	0	0.0767505	0.0767505
AQP6	AQP6	0	1	0	0.00879614	0.00879614
AQP7	AQP7	0	1	0	0.074347	0.074347
AQP7P1	AQP7P1	0	1	0	0	0
AQP7P3	AQP7P3	0	1	0	0	0
AQP8	AQP8	0	1	0	0	0
AQP9	AQP9	0	1	0	0	0
AQPEP	AQPEP	0	1	0	0.151558	0.151558
AQR	AQR	0	1	0	15.2845	15.2845
AR	AR	0	1	0	0.00215399	0.00215399
