# This file is generated by gfold V1.1.2 on Tue Jun 27 19:59:29 2017
# Normalization constants :
#    RWPE1	42835828	1
#    BPH1	41323878	1.01447
# The GFOLD value could be considered as a reliable log2 fold change.
# It is positive/negative if the gene is up/down regulated.
# A gene with zero GFOLD value should never be considered as 
# differentially expressed. For a comprehensive description of 
# GFOLD, please refer to the manual.
#GeneSymbol	GeneName	GFOLD(0.01)	E-FDR	log2fdc	1stRPKM	2ndRPKM
		0	1	-0.0207234	0	0
AES	AES	-0.897704	1	-0.967976	79.6828	42.831
AFAP1	AFAP1	-1.50114	1	-1.63471	7.53828	2.55071
AFAP1-AS1	AFAP1-AS1	-1.11964	1	-1.50405	0.938059	0.345498
AFAP1L1	AFAP1L1	-0.503274	1	-0.647506	7.55995	5.07307
AFAP1L2	AFAP1L2	0	1	0.0745159	12.585	13.9362
AFF1	AFF1	-0.897492	1	-1.04981	3.49128	1.77212
AFF2	AFF2	0	1	-0.0207234	0	0
AFF3	AFF3	0	1	1.56424	0	0.00589359
AFF4	AFF4	-0.508269	1	-0.567714	19.0488	13.5141
AFG3L1P	AFG3L1P	0.430021	1	0.600084	3.79811	6.05752
AFG3L2	AFG3L2	-0.350701	1	-0.422506	36.7743	28.8519
AFM	AFM	0	1	-0.0207234	0	0
AFMID	AFMID	0.497783	1	0.654181	7.9978	13.2423
AFP	AFP	0	1	-0.0207234	0	0
AFTPH	AFTPH	-0.0876859	1	-0.176218	17.1732	15.9821
AGA	AGA	0.963584	1	1.21316	2.76541	6.75778
AGAP1	AGAP1	-0.162548	1	-0.278283	3.77889	3.27636
AGAP11	AGAP11	0	1	0.023832	4.00305	4.2799
AGAP2	AGAP2	1.02033	1	1.32191	0.632706	1.66945
AGAP2-AS1	AGAP2-AS1	0.924461	1	1.1737	3.84254	9.1359
AGAP3	AGAP3	0.925273	1	1.044	6.24928	13.5564
AGAP4	AGAP4	-0.246844	1	-0.333711	26.8813	22.4288
AGAP5	AGAP5	-0.43823	1	-0.545814	22.7002	16.3488
AGAP6	AGAP6	-0.268126	1	-0.361595	24.524	20.0699
AGAP7	AGAP7	-0.0944551	1	-0.208372	17.7848	16.1858
AGAP9	AGAP9	-0.607998	1	-0.710184	27.3548	17.5791
AGBL1	AGBL1	0	1	-0.0207234	0	0
AGBL1-AS1	AGBL1-AS1	0	1	-0.213369	0.180768	0.160613
AGBL2	AGBL2	0.483228	1	1.93863	0.0519787	0.228992
AGBL3	AGBL3	-0.361064	1	-2.02072	0.151977	0.0342472
AGBL4	AGBL4	0	1	-0.0207234	0	0
AGBL4-IT1	AGBL4-IT1	0	1	-0.0207234	0	0
AGBL5	AGBL5	0.287446	1	0.382519	14.8956	20.4222
AGBL5-AS1	AGBL5-AS1	0	1	-0.0207234	0.114717	0.118914
AGER	AGER	0	1	-0.0207234	0	0
AGFG1	AGFG1	-0.66888	1	-0.748828	12.4286	7.7765
AGFG2	AGFG2	0	1	0.221281	1.61585	1.9818
AGGF1	AGGF1	-0.254082	1	-0.345515	15.6651	12.9638
AGK	AGK	0.686651	1	0.814423	8.49197	15.7108
AGL	AGL	0.558239	1	0.675487	3.7303	6.26696
AGMAT	AGMAT	2.34718	1	2.6839	0.777178	5.29403
AGMO	AGMO	0	1	-0.0207234	0	0
AGO1	AGO1	0.646335	1	0.769204	3.63692	6.52061
AGO2	AGO2	0.188502	1	0.339109	5.85625	7.7921
AGO3	AGO3	-0.503104	1	-0.679276	5.9179	3.8838
AGO4	AGO4	0	1	0.0427871	3.00905	3.25968
AGPAT1	AGPAT1	0	1	-0.0207234	0	0
AGPAT2	AGPAT2	0.0731465	1	0.206405	17.6746	21.4478
AGPAT3	AGPAT3	0.177095	1	0.265427	9.25462	11.6986
AGPAT4	AGPAT4	-0.196819	1	-0.426059	1.46073	1.14254
AGPAT4-IT1	AGPAT4-IT1	0	1	0.0617387	0.201793	0.22225
AGPAT5	AGPAT5	0	1	0.0569576	14.9824	16.39
AGPAT6	AGPAT6	-0.196364	1	-0.296205	9.21219	7.88867
AGPAT9	AGPAT9	3.31508	1	3.78031	0.38349	5.64811
AGPS	AGPS	0.965678	1	1.04318	8.36946	18.1406
AGR2	AGR2	0.426186	1	0.884949	1.8524	3.61878
AGR3	AGR3	0	1	-0.0207234	0	0
AGRN	AGRN	0.241516	1	0.282625	38.3984	49.1183
AGRP	AGRP	0	1	1.1492	0.0916686	0.253394
AGT	AGT	0	1	-1.60569	0.0180898	0
AGTPBP1	AGTPBP1	-2.37482	1	-2.52837	15.877	2.8896
AGTR1	AGTR1	0	1	-0.0207234	0	0
AGTR2	AGTR2	0	1	-0.0207234	0	0
AGTRAP	AGTRAP	0.035278	1	0.162989	23.6185	27.81
AGXT	AGXT	0	1	-0.0207234	0	0
AGXT2	AGXT2	0	1	-0.0207234	0	0
AHCTF1	AHCTF1	0.369105	1	0.433834	12.5366	17.8094
AHCTF1P1	AHCTF1P1	0.406333	1	0.463547	15.543	22.5394
AHCY	AHCY	1.6115	1	1.64878	97.381	321.129
AHCYL1	AHCYL1	0.324157	1	0.39715	17.3113	23.975
AHCYL2	AHCYL2	-0.304103	1	-0.485285	3.26862	2.45425
AHDC1	AHDC1	0	1	-0.0628769	1.36922	1.37833
AHI1	AHI1	0	1	0.0296375	2.22446	2.38791
AHNAK	AHNAK	-0.22021	1	-0.234737	139.658	124.809
AHNAK2	AHNAK2	-3.62247	1	-3.66218	121.4	10.0828
AHR	AHR	-0.912033	1	-0.972466	33.6142	18.0128
AHRR	AHRR	0.00443659	1	0.271542	1.17137	1.48786
AHSA1	AHSA1	1.06294	1	1.14444	40.4701	94.0999
AHSA2	AHSA2	-0.347447	1	-0.499214	8.94209	6.65056
AHSG	AHSG	0	1	1.97928	0.014841	0.107688
AHSP	AHSP	0	1	-2.02072	0.138409	0
AICDA	AICDA	0	1	-0.0207234	0	0
AIDA	AIDA	-0.411126	1	-0.479154	44.7251	33.7386
AIF1	AIF1	0	1	-0.0207234	0	0
AIF1L	AIF1L	-0.118284	1	-0.232761	12.2104	10.9262
AIFM1	AIFM1	0.904515	1	1.03038	7.45632	16.0236
AIFM2	AIFM2	0.154459	1	0.320522	5.2149	6.8502
AIFM3	AIFM3	-1.0654	1	-1.68586	1.0158	0.325462
AIG1	AIG1	0.295063	1	0.421216	6.02498	8.48579
AIM1	AIM1	-0.288794	1	-0.339019	30.9586	25.7372
AIM1L	AIM1L	1.32934	1	1.48285	2.80851	8.26321
AIM2	AIM2	0	1	-0.0207234	0.0157311	0.0163067
AIMP1	AIMP1	0.114703	1	0.215651	14.5942	17.8227
AIMP2	AIMP2	0	1	-0.040019	37.4592	38.3136
AIP	AIP	0.958622	1	1.10161	14.9574	33.7767
AIPL1	AIPL1	0	1	1.97928	0	0.0201996
AIRE	AIRE	0	1	-1.02072	0.0101544	0
AIRN	AIRN	0	1	-1.02072	0.0480349	0.0221299
AJAP1	AJAP1	0	1	-2.60569	0.0351898	0
AJUBA	AJUBA	0.825466	1	0.865382	48.7468	93.3932
AK1	AK1	-0.337078	1	-0.451358	20.7488	15.9547
AK2	AK2	0.733121	1	0.782768	28.9516	52.3817
AK3	AK3	0.331576	1	0.453252	6.5675	9.45759
AK4	AK4	0.530307	1	0.586636	18.9254	29.8888
AK5	AK5	0	1	-1.09873	0.096934	0.0446581
AK6	AK6	-1.40091	1	-1.54991	34.5247	12.3874
AK7	AK7	0	1	0.886167	0.0495196	0.102663
AK8	AK8	0	1	-0.501349	0.654013	0.482603
AK9	AK9	0.186039	1	0.600084	0.324579	0.519101
AKAP1	AKAP1	0	1	-0.0415892	9.75542	9.96708
AKAP10	AKAP10	0	1	-0.00977017	10.8757	11.3596
AKAP11	AKAP11	-0.224157	1	-0.319439	6.49046	5.46919
AKAP12	AKAP12	1.60703	1	1.6966	4.78905	16.33
AKAP13	AKAP13	-0.411546	1	-0.475652	11.1131	8.40369
AKAP14	AKAP14	0	1	0.564239	0.0255975	0.0530682
AKAP17A	AKAP17A	0.349499	1	0.42412	24.8975	35.1322
AKAP2	AKAP2	-0.766598	1	-0.819374	36.2738	21.6148
AKAP3	AKAP3	-0.909282	1	-2.14625	0.328507	0.0724523
AKAP4	AKAP4	0	1	-0.0207234	0	0
AKAP5	AKAP5	1.85824	1	2.28823	0.237516	1.23476
AKAP6	AKAP6	-1.54116	1	-1.99227	0.561879	0.146774
AKAP7	AKAP7	0	1	-0.311858	1.32205	1.11871
AKAP8	AKAP8	0.00713934	1	0.152554	6.60221	7.71803
AKAP8L	AKAP8L	-0.503119	1	-0.612116	23.4443	16.1259
AKAP9	AKAP9	0.297779	1	0.381949	5.21108	7.14148
AKIP1	AKIP1	-0.0791176	1	-0.246436	13.2767	11.767
AKIRIN1	AKIRIN1	0.683643	1	0.771093	19.7481	35.4464
AKIRIN2	AKIRIN2	-0.408149	1	-0.628287	6.98415	4.74713
AKNA	AKNA	-1.28898	1	-1.54892	1.96676	0.7047
AKNAD1	AKNAD1	-1.83242	1	-3.72116	0.179687	0.00745046
AKR1A1	AKR1A1	0.655012	1	0.752374	27.6002	48.9036
AKR1B1	AKR1B1	1.28398	1	1.39417	20.957	57.9532
AKR1B10	AKR1B10	0	1	-0.150155	4.4174	4.1848
AKR1B15	AKR1B15	0	1	0.481777	0.330421	0.491428
AKR1C1	AKR1C1	-4.51127	1	-4.70876	123.479	4.94862
AKR1C2	AKR1C2	-4.8617	1	-5.13951	26.9352	0.7979
AKR1C3	AKR1C3	-3.37578	1	-3.61151	29.2519	2.50546
AKR1C4	AKR1C4	-2.75749	1	-4.57531	0.900895	0.0203012
AKR1C6P	AKR1C6P	0	1	-1.60569	0.0334215	0
AKR1CL1	AKR1CL1	0	1	-0.0207234	0	0
AKR1D1	AKR1D1	0	1	-0.0207234	0	0
AKR1E2	AKR1E2	-3.38216	1	-6.17047	0.9562	0
AKR7A2	AKR7A2	1.09855	1	1.18527	18.9238	45.2659
AKR7A2P1	AKR7A2P1	0	1	-0.786258	0.58186	0.347268
AKR7A3	AKR7A3	1.08859	1	1.26134	9.78193	24.6866
AKR7L	AKR7L	1.00141	1	1.10028	16.7672	37.815
AKT1	AKT1	0.233278	1	0.30907	25.2353	32.8789
AKT1S1	AKT1S1	-0.420239	1	-0.564998	10.1601	7.21953
AKT2	AKT2	-0.099632	1	-0.185379	14.2889	13.2136
AKT3	AKT3	-0.934348	1	-1.11786	3.26912	1.58229
AKTIP	AKTIP	0.622922	1	0.745604	12.3554	21.7922
ALAD	ALAD	-0.294151	1	-0.44643	8.28771	6.39379
ALAS1	ALAS1	0.361117	1	0.475341	13.9575	20.4093
ALAS2	ALAS2	0	1	-1.15823	0.109395	0.0453591
ALB	ALB	0	1	-0.0207234	0	0
ALCAM	ALCAM	1.60947	1	1.64877	34.88	115.023
ALDH16A1	ALDH16A1	0.0973439	1	0.247023	6.88473	8.59356
ALDH18A1	ALDH18A1	1.04278	1	1.11411	21.5315	49.0201
ALDH1A1	ALDH1A1	0	1	0.716242	0.0788348	0.143009
ALDH1A2	ALDH1A2	0	1	-2.34265	0.0245801	0
ALDH1A3	ALDH1A3	-0.427239	1	-0.457126	197.954	151.634
ALDH1B1	ALDH1B1	0.0293539	1	0.105192	28.5082	32.2471
ALDH1L1	ALDH1L1	0.349932	1	0.680397	1.07623	1.81803
ALDH1L1-AS1	ALDH1L1-AS1	0	1	1.20167	0.267105	0.719881
ALDH1L1-AS2	ALDH1L1-AS2	0	1	-0.0207234	0	0
ALDH1L2	ALDH1L2	-1.87205	1	-2.33267	0.888712	0.182962
ALDH2	ALDH2	-1.07908	1	-1.17447	44.718	20.8277
ALDH3A1	ALDH3A1	-3.96641	1	-4.15507	57.5966	3.38959
ALDH3A2	ALDH3A2	-1.53221	1	-1.58562	94.5266	33.1149
ALDH3B1	ALDH3B1	0.983342	1	1.22464	2.08241	5.12871
ALDH3B2	ALDH3B2	0	1	-0.162079	0.642442	0.602952
ALDH4A1	ALDH4A1	0.512331	1	0.671154	4.65465	7.79831
ALDH5A1	ALDH5A1	1.89696	1	2.13915	1.00695	4.68067
ALDH6A1	ALDH6A1	-1.12519	1	-1.27801	7.72064	3.34504
ALDH7A1	ALDH7A1	1.8123	1	1.95424	3.22554	13.1585
ALDH8A1	ALDH8A1	-1.58038	1	-3.15823	0.392429	0.0378406
ALDH9A1	ALDH9A1	0.869926	1	0.967715	16.3695	33.6754
ALDOA	ALDOA	1.67917	1	1.71191	98.4935	339.32
ALDOB	ALDOB	0	1	-1.60569	0.0769825	0.0199498
ALDOC	ALDOC	0.670598	1	0.821371	10.7604	20.0071
ALG1	ALG1	0.536327	1	0.642288	9.63706	15.8211
ALG10	ALG10	-0.966838	1	-1.10463	13.6023	6.64759
ALG10B	ALG10B	-0.807414	1	-0.923373	5.50833	3.05311
ALG11	ALG11	-0.694311	1	-0.851699	11.3403	6.60404
ALG12	ALG12	-0.580621	1	-0.743125	10.9789	6.89363
ALG13	ALG13	0.196446	1	0.390162	1.73629	2.394
ALG14	ALG14	0	1	0.0856986	4.5939	5.12828
ALG1L	ALG1L	0.15771	1	0.654842	1.79966	2.99533
ALG1L2	ALG1L2	1.08645	1	1.77898	0.626387	2.32251
ALG1L9P	ALG1L9P	-0.232901	1	-0.686304	0.826423	0.537757
ALG2	ALG2	-1.34733	1	-1.4443	33.9747	13.1237
ALG3	ALG3	0	1	0.159324	8.22741	9.66379
ALG5	ALG5	-0.396731	1	-0.556642	20.5736	14.703
ALG6	ALG6	0.813602	1	1.0342	2.31303	4.98913
ALG8	ALG8	1.0103	1	1.1709	8.23703	19.5203
ALG9	ALG9	0.440009	1	0.571866	3.7408	5.84917
ALK	ALK	0	1	-1.5353	0.0707987	0.0231755
ALKBH1	ALKBH1	0.485651	1	0.654782	5.70755	9.45496
ALKBH2	ALKBH2	0	1	0.127244	20.9266	24.0374
ALKBH3	ALKBH3	0	1	0.0770011	22.9135	25.4175
ALKBH3-AS1	ALKBH3-AS1	0	1	0.171922	0.157491	0.188369
ALKBH4	ALKBH4	0.242717	1	0.465776	4.21552	6.12678
ALKBH5	ALKBH5	0.439557	1	0.509676	26.2554	39.3121
ALKBH6	ALKBH6	0	1	-0.0624428	10.0357	10.1057
ALKBH7	ALKBH7	0	1	-0.162226	5.05135	4.74527
ALKBH8	ALKBH8	0.188266	1	0.355592	4.05824	5.4622
ALLC	ALLC	0	1	-0.0207234	0	0
ALMS1	ALMS1	-0.0962643	1	-0.186927	5.24457	4.84469
ALMS1-IT1	ALMS1-IT1	1.12075	1	1.76064	0.410956	1.49784
ALMS1P	ALMS1P	-1.9507	1	-4.82808	0.395926	0
ALOX12	ALOX12	0	1	-0.706615	0.356411	0.225776
ALOX12B	ALOX12B	0	1	0.443945	0.457195	0.657689
ALOX12P2	ALOX12P2	4.59896	1	7.35432	0	1.33317
ALOX15	ALOX15	2.58275	1	4.27696	0.0173956	0.522931
ALOX15B	ALOX15B	0	1	0.933473	0.128978	0.267393
ALOX15P1	ALOX15P1	0	1	0.11678	0.312655	0.360105
ALOX5	ALOX5	2.7151	1	4.07881	0.0546933	1.12444
ALOX5AP	ALOX5AP	0	1	-2.34265	0.165437	0.0190544
ALOXE3	ALOXE3	0.464829	1	1.19429	0.182488	0.448391
ALPI	ALPI	0	1	1.56424	0	0.0189797
ALPK1	ALPK1	-2.14407	1	-2.37295	5.39194	1.09102
ALPK2	ALPK2	0	1	1.85375	0.00639587	0.0331494
ALPK3	ALPK3	0.152522	1	0.924829	0.0555985	0.113049
ALPL	ALPL	1.7961	1	3.27696	0.0449633	0.540657
ALPP	ALPP	8.97223	1	9.61582	0.170995	147.794
ALPPL2	ALPPL2	6.87876	1	7.6052	0.149767	32.5727
ALS2	ALS2	0	1	0.102632	4.95111	5.59065
ALS2CL	ALS2CL	-1.4822	1	-1.55178	37.2512	13.3587
ALS2CR11	ALS2CR11	-1.21143	1	-2.82808	0.107159	0.0130682
ALS2CR12	ALS2CR12	-0.136344	1	-2.1362	0.119462	0.0206389
ALX1	ALX1	-0.371302	1	-3.48016	0.180549	0
ALX3	ALX3	0	1	0.213742	0.789748	0.965999
ALX4	ALX4	0.126448	1	0.809352	0.149483	0.278914
ALYREF	ALYREF	1.02731	1	1.14016	26.8563	62.2735
AMACR	AMACR	0.479076	1	0.710986	2.29131	3.94896
AMBN	AMBN	0	1	-0.0207234	0	0
AMBP	AMBP	0	1	-1.60569	0.0814548	0.016887
AMBRA1	AMBRA1	0.602943	1	0.722471	5.24903	9.11065
AMD1	AMD1	0.18487	1	0.244112	37.8758	47.1742
AMDHD1	AMDHD1	0	1	-1.48016	0.229515	0.0793041
AMDHD2	AMDHD2	0	1	0.0449645	3.2824	3.56149
AMELX	AMELX	0	1	-0.0207234	0	0
AMELY	AMELY	0	1	-0.0207234	0	0
AMER1	AMER1	-0.583503	1	-0.740829	3.29036	2.06938
AMER2	AMER2	0	1	-0.0207234	0	0
AMER3	AMER3	0	1	0.464703	0.0144238	0.0224273
AMFR	AMFR	0.924707	1	0.986066	28.8634	60.128
AMH	AMH	0	1	0.34851	0.266072	0.359749
AMHR2	AMHR2	0	1	-1.02072	0.0125308	0
AMICA1	AMICA1	0	1	0.979277	0	0.00990953
AMIGO1	AMIGO1	-0.300642	1	-0.621806	2.5414	1.7334
AMIGO2	AMIGO2	-1.13921	1	-1.20149	55.6355	25.4363
AMIGO3	AMIGO3	0	1	0.0177507	1.15468	1.2295
AMMECR1	AMMECR1	-0.0888919	1	-0.187771	9.64703	8.90618
AMMECR1L	AMMECR1L	-0.477161	1	-0.570051	15.6317	11.071
AMN	AMN	-1.03177	1	-4.02072	0.224903	0
AMN1	AMN1	-2.14396	1	-2.48383	5.71495	1.06613
AMOT	AMOT	2.17771	1	2.68977	0.13591	0.940311
AMOTL1	AMOTL1	1.68144	1	1.72875	16.7999	58.5602
AMOTL2	AMOTL2	0.739056	1	0.790211	29.9856	54.5334
AMPD1	AMPD1	0	1	-0.0207234	0	0
AMPD2	AMPD2	0.557524	1	0.691945	4.85782	8.25568
AMPD3	AMPD3	1.06663	1	1.36504	0.688921	1.87298
AMPH	AMPH	0	1	-2.02072	0.0204422	0
AMT	AMT	-3.40697	1	-4.05047	4.14526	0.252761
AMTN	AMTN	0	1	-0.162742	2.20454	2.06871
AMY1A	AMY1A	-4.52066	1	-7.27811	1.75404	0
AMY1B	AMY1B	-4.52066	1	-7.27811	1.93059	0
AMY1C	AMY1C	-6.25622	1	-8.99514	3.15031	0
AMY2A	AMY2A	-6.60321	1	-9.3404	9.12627	0
AMY2B	AMY2B	-6.95597	1	-8.0006	28.9052	0.107935
AMZ1	AMZ1	0	1	0.886167	0.0775065	0.155328
AMZ2	AMZ2	0.0628711	1	0.152148	31.386	36.6775
AMZ2P1	AMZ2P1	-0.467957	1	-0.726992	2.93677	1.86309
ANAPC1	ANAPC1	0	1	0.00446247	45.0633	47.5348
ANAPC10	ANAPC10	-0.120409	1	-0.283139	11.1286	9.6152
ANAPC11	ANAPC11	0.0234601	1	0.129386	27.5711	31.7154
ANAPC13	ANAPC13	0	1	0.0936232	24.8785	27.917
ANAPC15	ANAPC15	1.22485	1	1.39166	9.99709	27.6152
ANAPC16	ANAPC16	-1.16973	1	-1.24065	48.3382	21.5073
ANAPC1P1	ANAPC1P1	0.00495986	1	0.113472	24.0568	27.3691
ANAPC2	ANAPC2	-0.297474	1	-0.451471	9.57143	7.35831
ANAPC4	ANAPC4	0	1	0.100524	6.85949	7.73466
ANAPC5	ANAPC5	0.151028	1	0.223576	33.6588	41.3298
ANAPC7	ANAPC7	1.50694	1	1.59794	11.3778	36.2322
ANG	ANG	0	1	0.00574877	1.88664	1.99222
ANGEL1	ANGEL1	1.17674	1	1.35974	2.57243	6.95187
ANGEL2	ANGEL2	-0.120517	1	-0.242528	8.20513	7.29252
ANGPT1	ANGPT1	-3.2261	1	-6.02072	0.339034	0
ANGPT2	ANGPT2	-1.3374	1	-2.06702	0.416637	0.101078
ANGPT4	ANGPT4	0	1	1.78663	0.0364575	0.163763
ANGPTL1	ANGPTL1	0	1	-0.283758	0.0329173	0.0272973
ANGPTL2	ANGPTL2	2.0523	1	2.90528	0.0914975	0.765537
ANGPTL3	ANGPTL3	-0.615857	1	-2.52322	0.126574	0.0164006
ANGPTL4	ANGPTL4	0	1	-0.757689	0.29411	0.177841
ANGPTL5	ANGPTL5	0	1	0.979277	0	0.0102192
ANGPTL6	ANGPTL6	0.259384	1	0.613149	1.81027	2.91901
ANGPTL7	ANGPTL7	0	1	-1.49465	0.244663	0.0845383
ANHX	ANHX	0	1	-0.0207234	0	0
ANK1	ANK1	2.95071	1	3.56868	0.065399	0.844791
ANK2	ANK2	-1.40783	1	-2.26865	0.120575	0.0249973
ANK3	ANK3	-0.953497	1	-1.12803	1.41608	0.680651
ANKAR	ANKAR	-1.43861	1	-2.03071	0.761248	0.191795
ANKDD1A	ANKDD1A	0	1	-0.328846	0.382581	0.318818
ANKDD1B	ANKDD1B	0	1	-1.60569	0.100625	0.0284472
ANKEF1	ANKEF1	-0.271142	1	-0.416963	7.44376	5.86146
ANKFN1	ANKFN1	1.09319	1	3.06674	0.00962281	0.159598
ANKFY1	ANKFY1	0.663763	1	0.753596	6.23991	11.0652
ANKH	ANKH	-1.91706	1	-2.04446	9.75953	2.48566
ANKHD1	ANKHD1	-0.426231	1	-0.500685	13.3751	9.93993
ANKHD1-EIF4EBP3	ANKHD1-EIF4EBP3	-0.482858	1	-0.557763	13.6983	9.78514
ANKIB1	ANKIB1	-0.190401	1	-0.264649	17.0989	14.9667
ANKK1	ANKK1	0	1	1.4647	0.0826207	0.256931
ANKLE1	ANKLE1	-0.689583	1	-1.40319	0.522323	0.203038
ANKLE2	ANKLE2	-0.759516	1	-0.82786	34.3351	20.3387
ANKMY1	ANKMY1	-0.375782	1	-0.755322	1.37163	0.851684
ANKMY2	ANKMY2	1.50766	1	1.66544	5.27203	17.6071
ANKRA2	ANKRA2	-1.6172	1	-1.82189	12.3522	3.66619
ANKRD1	ANKRD1	6.78408	1	9.52037	0	9.12063
ANKRD10	ANKRD10	-0.394114	1	-0.504325	16.6771	12.3615
ANKRD11	ANKRD11	-0.111898	1	-0.179903	11.7765	10.9319
ANKRD12	ANKRD12	-0.681708	1	-0.80943	3.74186	2.2444
ANKRD13A	ANKRD13A	1.16809	1	1.24487	15.9974	39.8777
ANKRD13B	ANKRD13B	0.0230156	1	0.321669	1.64069	2.15832
ANKRD13C	ANKRD13C	0	1	0.0635343	7.53036	8.2756
ANKRD13D	ANKRD13D	0.412525	1	0.584998	6.35655	10.0325
ANKRD16	ANKRD16	-0.512842	1	-0.958567	1.39822	0.752208
ANKRD17	ANKRD17	-0.201822	1	-0.276475	10.8555	9.42432
ANKRD18A	ANKRD18A	-0.413994	1	-0.638254	3.49112	2.35647
ANKRD18B	ANKRD18B	-1.23368	1	-1.49737	3.66378	1.36051
ANKRD18DP	ANKRD18DP	0	1	-0.0207234	0	0
ANKRD19P	ANKRD19P	-1.68139	1	-2.37828	1.23454	0.241257
ANKRD2	ANKRD2	1.73552	1	2.42774	0.355821	2.08475
ANKRD20A1	ANKRD20A1	0.010856	1	0.32366	1.34976	1.77823
ANKRD20A11P	ANKRD20A11P	1.18931	1	4.1492	0	0.377763
ANKRD20A12P	ANKRD20A12P	0	1	0.626975	0.38819	0.638279
ANKRD20A19P	ANKRD20A19P	0.879729	1	3.88617	0	0.066481
ANKRD20A2	ANKRD20A2	0.125818	1	0.437383	1.30987	1.86783
ANKRD20A3	ANKRD20A3	0.172867	1	0.390808	1.22071	1.68408
ANKRD20A4	ANKRD20A4	0	1	0.100463	1.28108	1.44493
ANKRD20A5P	ANKRD20A5P	1.55515	1	2.84717	0.0566778	0.470012
ANKRD20A8P	ANKRD20A8P	0	1	-0.251336	0.553409	0.487938
ANKRD20A9P	ANKRD20A9P	0.413081	1	0.655005	0.190776	0.316282
ANKRD22	ANKRD22	2.37679	1	2.83013	0.322363	2.44846
ANKRD23	ANKRD23	0	1	-0.194753	0.786603	0.721661
ANKRD24	ANKRD24	-0.136584	1	-0.840151	0.342114	0.198353
ANKRD26	ANKRD26	-0.396498	1	-0.594506	2.43126	1.69204
ANKRD26P1	ANKRD26P1	0	1	-0.0207234	0.00762533	0.00790432
ANKRD26P3	ANKRD26P3	0	1	-0.0207234	0	0
ANKRD27	ANKRD27	-0.111668	1	-0.195893	17.6935	16.2432
ANKRD28	ANKRD28	-0.121565	1	-0.219713	8.83722	7.97985
ANKRD29	ANKRD29	-1.29068	1	-1.83265	1.61248	0.468438
ANKRD30A	ANKRD30A	0	1	-0.0207234	0	0
ANKRD30B	ANKRD30B	0	1	2.1492	0.0050563	0.0419304
ANKRD30BL	ANKRD30BL	0	1	-0.0207234	0	0
ANKRD30BP2	ANKRD30BP2	0	1	2.3012	0	0.0283196
ANKRD30BP3	ANKRD30BP3	0	1	-0.0207234	0	0
ANKRD31	ANKRD31	-0.626144	1	-1.7126	0.158572	0.0481095
ANKRD32	ANKRD32	-0.0434336	1	-0.191143	6.69797	6.16877
ANKRD33	ANKRD33	0	1	-0.0207234	0	0
ANKRD33B	ANKRD33B	-0.158748	1	-0.275903	4.48739	3.89706
ANKRD34A	ANKRD34A	0	1	0.0861918	0.161579	0.18089
ANKRD34B	ANKRD34B	0	1	2.3012	0	0.0245988
ANKRD34C	ANKRD34C	0	1	-0.0207234	0	0
ANKRD35	ANKRD35	2.98701	1	4.6611	0.0138834	0.546872
ANKRD36	ANKRD36	-0.714126	1	-0.804037	14.0152	8.43957
ANKRD36B	ANKRD36B	-0.674238	1	-0.772454	12.1249	7.46266
ANKRD36BP1	ANKRD36BP1	1.70402	1	1.89535	4.73208	18.5483
ANKRD36BP2	ANKRD36BP2	-0.244055	1	-0.696721	1.8622	1.20296
ANKRD37	ANKRD37	0	1	0.219227	2.59944	3.18682
ANKRD39	ANKRD39	1.42306	1	1.85015	1.87175	7.1681
ANKRD40	ANKRD40	0.0156417	1	0.1036	15.6118	17.64
ANKRD42	ANKRD42	0.0817757	1	0.359963	2.31445	3.12642
ANKRD44	ANKRD44	0.169108	1	0.749795	0.180997	0.322704
ANKRD44-IT1	ANKRD44-IT1	0	1	-0.0207234	0	0
ANKRD45	ANKRD45	0	1	-3.34265	0.0786614	0
ANKRD46	ANKRD46	0	1	-0.0245758	2.01083	2.07883
ANKRD49	ANKRD49	0	1	-0.0470938	12.8428	13.0713
ANKRD50	ANKRD50	-2.70508	1	-2.85134	10.9467	1.59273
ANKRD52	ANKRD52	-0.347428	1	-0.528792	2.21421	1.61309
ANKRD53	ANKRD53	0	1	-0.605686	0.0220235	0.0114147
ANKRD54	ANKRD54	0.0181902	1	0.211661	6.16155	7.50529
ANKRD55	ANKRD55	0	1	1.56424	0	0.0193593
ANKRD6	ANKRD6	-0.469075	1	-0.715152	1.87987	1.20262
ANKRD61	ANKRD61	0	1	-0.483067	1.00073	0.74825
ANKRD62	ANKRD62	0	1	-0.605686	0.00986476	0.00511284
ANKRD62P1-PARP4P3	ANKRD62P1-PARP4P3	0	1	-0.0207234	0	0
ANKRD63	ANKRD63	0	1	-0.0207234	0	0
ANKRD65	ANKRD65	4.08027	1	4.4841	0.670954	16.0297
ANKRD66	ANKRD66	0	1	-0.0207234	0	0
ANKRD7	ANKRD7	0	1	1.97928	0.0172033	0.124829
ANKRD9	ANKRD9	-2.24015	1	-2.60307	7.89651	1.35432
ANKS1A	ANKS1A	0.232866	1	0.359864	4.51387	6.09264
ANKS1B	ANKS1B	1.43775	1	1.85898	0.222849	0.858456
ANKS3	ANKS3	0.334695	1	0.593879	2.1503	3.41721
ANKS4B	ANKS4B	0	1	-2.60569	0.0401668	0
ANKS6	ANKS6	-1.18338	1	-1.29163	10.5668	4.53712
